personLabel,birthdate,birthplaceLabel,birthcoord,deathdate,deathplaceLabel,deathcoord,occupationLabel,genderLabel,bloc,dloc
Rameshwari Nehru,1886-12-10T00:00:00Z,Lahore,Point(74.343611111 31.549722222),1966-11-08T00:00:00Z,Delhi,Point(77.216666666 28.666666666),,female,"31.549722222,74.343611111","28.666666666,77.216666666"
Eugeniusz Banasiï¿½ï¿,1886-12-09T00:00:00Z,"Jurkï¿½ï¿½w, ï¿½ï¿½wiï¿½ï¿½tokrzyskie",Point(20.64194444 50.35777778),1964-01-01T00:00:00Z,Mumbai,Point(72.8775 19.075833333),,male,"50.35777778,20.64194444","19.075833333,72.8775"
Eugeniusz Banasiï¿½ï¿,1886-12-09T00:00:00Z,"Jurkï¿½ï¿½w, ï¿½ï¿½wiï¿½ï¿½tokrzyskie",Point(20.64153 50.3619),1964-01-01T00:00:00Z,Mumbai,Point(72.8775 19.075833333),,male,"50.3619,20.64153","19.075833333,72.8775"
Ardeshir Irani,1886-12-05T00:00:00Z,Pune,Point(73.855287 18.519574),1969-10-14T00:00:00Z,Mumbai,Point(72.8775 19.075833333),,male,"18.519574,73.855287","19.075833333,72.8775"
Thakurdas Bhargava,1886-11-15T00:00:00Z,Rewari,Point(76.616666666 28.183333333),1962-12-13T00:00:00Z,Hisar,Point(75.736666666 29.148888888),,male,"28.183333333,76.616666666","29.148888888,75.736666666"
Shripad Mahadev Mate,1886-08-31T00:00:00Z,Shirpur,Point(74.87861111 21.35027778),1957-12-25T00:00:00Z,Pune,Point(73.855287 18.519574),,male,"21.35027778,74.87861111","18.519574,73.855287"
Kantilal Pandya,1886-08-24T00:00:00Z,Nadiad,Point(72.87 22.7),1958-10-14T00:00:00Z,Mumbai,Point(72.8775 19.075833333),,male,"22.7,72.87","19.075833333,72.8775"
R. S. Subbalakshmi,1886-08-18T00:00:00Z,Mylapore,Point(80.2676 13.0368),1969-12-20T00:00:00Z,Chennai,Point(80.275 13.0825),,female,"13.0368,80.2676","13.0825,80.275"
Maithili Sharan Gupt,1886-08-03T00:00:00Z,Chirgaon,Point(78.816666666 25.566666666),1964-12-12T00:00:00Z,India,Point(83.0 22.8),,male,"25.566666666,78.816666666","22.8,83.0"
Mary Poonen Lukose,1886-08-02T00:00:00Z,Aymanam,Point(76.485105555 9.624661111),1976-10-02T00:00:00Z,Thiruvananthapuram,Point(76.9525 8.4875),,female,"9.624661111,76.485105555","8.4875,76.9525"
Muthulakshmi Reddy,1886-07-30T00:00:00Z,Pudukkottai State,Point(78.7833 10.3833),1968-07-22T00:00:00Z,Chennai,Point(80.275 13.0825),,female,"10.3833,78.7833","13.0825,80.275"
Charles Webster,1886-07-25T00:00:00Z,United Kingdom,Point(-2.0 54.6),1961-08-21T00:00:00Z,London,Point(-0.1275 51.507222222),,male,"54.6,-2.0","51.507222222,-0.1275"
Jagadish Chandra Gupta,1886-07-01T00:00:00Z,Kushtia District,Point(89.220030555 23.919855555),1957-04-15T00:00:00Z,Kolkata,Point(88.37 22.5675),,male,"23.919855555,89.220030555","22.5675,88.37"
Keshavrao Jedhe,1886-05-09T00:00:00Z,Maharashtra,Point(72.82 18.97),1959-11-12T00:00:00Z,Pune,Point(73.855287 18.519574),,male,"18.97,72.82","18.519574,73.855287"
Bastiampillai Anthonipillai Thomas,1886-03-07T00:00:00Z,India,Point(83.0 22.8),1964-01-26T00:00:00Z,Sri Lanka,Point(81.0 7.0),,male,"22.8,83.0","7.0,81.0"
Myat Phaya,1886-03-07T00:00:00Z,Ratnagiri,Point(73.3 16.983333333),1962-07-21T00:00:00Z,City of Pyin Oo Lwin,Point(96.470555555 22.028055555),,female,"16.983333333,73.3","22.028055555,96.470555555"
Harsiddhabhai Vajubhai Divetiya,1886-02-17T00:00:00Z,Vadodara,Point(73.2 22.3),1968-08-03T00:00:00Z,Mumbai,Point(72.8775 19.075833333),,male,"22.3,73.2","19.075833333,72.8775"
Louisa Durrell,1886-01-16T00:00:00Z,Roorkee,Point(77.888888888 29.861388888),1964-01-24T00:00:00Z,Bournemouth,Point(-1.88 50.72),,female,"29.861388888,77.888888888","50.72,-1.88"
Chenganoor Raman Pillai,1886-01-16T00:00:00Z,Pandanad,Point(76.576767 9.338300833),1980-01-01T00:00:00Z,Pandanad,Point(76.576767 9.338300833),,male,"9.338300833,76.576767","9.338300833,76.576767"
Chatta Singh,1886-01-01T00:00:00Z,Kanpur,Point(80.331111111 26.4725),1961-03-28T00:00:00Z,Kanpur Dehat district,Point(79.9672 26.3443),,male,"26.4725,80.331111111","26.3443,79.9672"
Faiyaz Khan,1886-01-01T00:00:00Z,Sikandara,Point(79.38 26.22),1950-01-01T00:00:00Z,Vadodara,Point(73.2 22.3),,male,"26.22,79.38","22.3,73.2"
Faiyaz Khan,1886-01-01T00:00:00Z,Sikandara,Point(79.629722222 26.367222222),1950-01-01T00:00:00Z,Vadodara,Point(73.2 22.3),,male,"26.367222222,79.629722222","22.3,73.2"
Nellie Sengupta,1886-01-01T00:00:00Z,Cambridge,Point(0.1225 52.208055555),1973-01-01T00:00:00Z,Kolkata,Point(88.37 22.5675),,female,"52.208055555,0.1225","22.5675,88.37"
Abdul Bari Nadvi,1886-01-01T00:00:00Z,Barabanki district,Point(81.2 26.92),1976-01-30T00:00:00Z,Lucknow,Point(80.947 26.847),,male,"26.92,81.2","26.847,80.947"
Abdul Bari Nadvi,1886-01-01T00:00:00Z,Barabanki district,Point(81.3274 26.93864),1976-01-30T00:00:00Z,Lucknow,Point(80.947 26.847),,male,"26.93864,81.3274","26.847,80.947"
Kanti Chandra Ghosh,1886-01-01T00:00:00Z,Kolkata,Point(88.37 22.5675),1949-05-17T00:00:00Z,Kalimpong,Point(88.47 27.06),,male,"22.5675,88.37","27.06,88.47"
Jethmal Parsram Gulrajani,1886-01-01T00:00:00Z,Sindh,Point(67.05 24.87),1948-07-06T00:00:00Z,India,Point(83.0 22.8),,male,"24.87,67.05","22.8,83.0"
Jethmal Parsram Gulrajani,1886-01-01T00:00:00Z,Bombay Presidency,Point(72.833333 18.966667),1948-07-06T00:00:00Z,India,Point(83.0 22.8),,male,"18.966667,72.833333","22.8,83.0"
Jethmal Parsram Gulrajani,1886-01-01T00:00:00Z,Hyderabad,Point(68.368333333 25.379166666),1948-07-06T00:00:00Z,India,Point(83.0 22.8),,male,"25.379166666,68.368333333","22.8,83.0"
Jethmal Parsram Gulrajani,1886-01-01T00:00:00Z,Sindh,Point(67.05 24.87),1948-07-06T00:00:00Z,Mumbai,Point(72.8775 19.075833333),,male,"24.87,67.05","19.075833333,72.8775"
Jethmal Parsram Gulrajani,1886-01-01T00:00:00Z,Bombay Presidency,Point(72.833333 18.966667),1948-07-06T00:00:00Z,Mumbai,Point(72.8775 19.075833333),,male,"18.966667,72.833333","19.075833333,72.8775"
Jethmal Parsram Gulrajani,1886-01-01T00:00:00Z,Hyderabad,Point(68.368333333 25.379166666),1948-07-06T00:00:00Z,Mumbai,Point(72.8775 19.075833333),,male,"25.379166666,68.368333333","19.075833333,72.8775"
Abdul Sattar Siddiqui,1885-12-26T00:00:00Z,Uttar Pradesh,Point(80.91 26.85),1972-07-28T00:00:00Z,India,Point(83.0 22.8),,male,"26.85,80.91","22.8,83.0"
Abdul Sattar Siddiqui,1885-12-26T00:00:00Z,British Raj,Point(88.337777777 22.541111111),1972-07-28T00:00:00Z,India,Point(83.0 22.8),,male,"22.541111111,88.337777777","22.8,83.0"
Abdul Sattar Siddiqui,1885-12-26T00:00:00Z,Hardoi district,Point(80.133 27.402),1972-07-28T00:00:00Z,India,Point(83.0 22.8),,male,"27.402,80.133","22.8,83.0"
Abdul Sattar Siddiqui,1885-12-26T00:00:00Z,Sandila,Point(80.52 27.08),1972-07-28T00:00:00Z,India,Point(83.0 22.8),,male,"27.08,80.52","22.8,83.0"
Abdul Sattar Siddiqui,1885-12-26T00:00:00Z,Uttar Pradesh,Point(80.91 26.85),1972-07-28T00:00:00Z,Prayagraj,Point(81.85 25.45),,male,"26.85,80.91","25.45,81.85"
Abdul Sattar Siddiqui,1885-12-26T00:00:00Z,British Raj,Point(88.337777777 22.541111111),1972-07-28T00:00:00Z,Prayagraj,Point(81.85 25.45),,male,"22.541111111,88.337777777","25.45,81.85"
Abdul Sattar Siddiqui,1885-12-26T00:00:00Z,Hardoi district,Point(80.133 27.402),1972-07-28T00:00:00Z,Prayagraj,Point(81.85 25.45),,male,"27.402,80.133","25.45,81.85"
Abdul Sattar Siddiqui,1885-12-26T00:00:00Z,Sandila,Point(80.52 27.08),1972-07-28T00:00:00Z,Prayagraj,Point(81.85 25.45),,male,"27.08,80.52","25.45,81.85"
Sayyid Shamsullah Qadri,1885-11-24T00:00:00Z,Hyderabad,Point(78.474722222 17.361666666),1953-10-22T00:00:00Z,Hyderabad,Point(78.474722222 17.361666666),,male,"17.361666666,78.474722222","17.361666666,78.474722222"
Keshav Sitaram Thackeray,1885-09-17T00:00:00Z,Panvel,Point(73.1 18.98),1973-11-20T00:00:00Z,Mumbai,Point(72.8775 19.075833333),,male,"18.98,73.1","19.075833333,72.8775"
Vijayaraji,1885-09-02T00:00:00Z,Bhuj,Point(69.67 23.25),1948-02-26T00:00:00Z,Bhuj,Point(69.67 23.25),,male,"23.25,69.67","23.25,69.67"
Pattom A. Thanu Pillai,1885-07-15T00:00:00Z,Thiruvananthapuram,Point(76.9525 8.4875),1970-07-27T00:00:00Z,Thiruvananthapuram,Point(76.9525 8.4875),,male,"8.4875,76.9525","8.4875,76.9525"
Shafiq Hassan Elia,1885-07-14T00:00:00Z,British Raj,Point(88.337777777 22.541111111),1956-01-08T00:00:00Z,India,Point(83.0 22.8),,male,"22.541111111,88.337777777","22.8,83.0"
Shafiq Hassan Elia,1885-07-14T00:00:00Z,Amroha,Point(78.4675 28.9044),1956-01-08T00:00:00Z,India,Point(83.0 22.8),,male,"28.9044,78.4675","22.8,83.0"
Shafiq Hassan Elia,1885-07-14T00:00:00Z,British Raj,Point(88.337777777 22.541111111),1956-01-08T00:00:00Z,Uttar Pradesh,Point(80.91 26.85),,male,"22.541111111,88.337777777","26.85,80.91"
Shafiq Hassan Elia,1885-07-14T00:00:00Z,Amroha,Point(78.4675 28.9044),1956-01-08T00:00:00Z,Uttar Pradesh,Point(80.91 26.85),,male,"28.9044,78.4675","26.85,80.91"
Shafiq Hassan Elia,1885-07-14T00:00:00Z,British Raj,Point(88.337777777 22.541111111),1956-01-08T00:00:00Z,Amroha,Point(78.4675 28.9044),,male,"22.541111111,88.337777777","28.9044,78.4675"
Shafiq Hassan Elia,1885-07-14T00:00:00Z,Amroha,Point(78.4675 28.9044),1956-01-08T00:00:00Z,Amroha,Point(78.4675 28.9044),,male,"28.9044,78.4675","28.9044,78.4675"
Chhotubhai Purani,1885-07-13T00:00:00Z,Dakor,Point(73.151111111 22.752777777),1950-12-22T00:00:00Z,Mumbai,Point(72.8775 19.075833333),,male,"22.752777777,73.151111111","19.075833333,72.8775"
Ullaskar Dutta,1885-04-16T00:00:00Z,Brahmanbaria District,Point(91.1167 23.9528),1965-05-17T00:00:00Z,Silchar,Point(92.8 24.816666666),,male,"23.9528,91.1167","24.816666666,92.8"
Atisukhshankar Trivedi,1885-04-15T00:00:00Z,Surat,Point(72.84 21.205),1963-01-16T00:00:00Z,Navsari,Point(72.923055555 20.950555555),,male,"21.205,72.84","20.950555555,72.923055555"
Malayala Swamy,1885-03-29T00:00:00Z,Guruvayur,Point(76.036388888 10.595),1962-07-12T00:00:00Z,Yerpedu,Point(79.6 13.6833),,male,"10.595,76.036388888","13.6833,79.6"
Lalchand Amardinomal,1885-01-25T00:00:00Z,Bombay Presidency,Point(72.833333 18.966667),1956-04-18T00:00:00Z,India,Point(83.0 22.8),,male,"18.966667,72.833333","22.8,83.0"
Lalchand Amardinomal,1885-01-25T00:00:00Z,Hyderabad,Point(68.368333333 25.379166666),1956-04-18T00:00:00Z,India,Point(83.0 22.8),,male,"25.379166666,68.368333333","22.8,83.0"
Lalchand Amardinomal,1885-01-25T00:00:00Z,Bombay Presidency,Point(72.833333 18.966667),1956-04-18T00:00:00Z,Mumbai,Point(72.8775 19.075833333),,male,"18.966667,72.833333","19.075833333,72.8775"
Lalchand Amardinomal,1885-01-25T00:00:00Z,Hyderabad,Point(68.368333333 25.379166666),1956-04-18T00:00:00Z,Mumbai,Point(72.8775 19.075833333),,male,"25.379166666,68.368333333","19.075833333,72.8775"
Sannappa Parameshwar Gaonkar,1885-01-11T00:00:00Z,Uttara Kannada District,Point(74.583333333 14.683333333),1972-01-01T00:00:00Z,Ankola,Point(74.3 14.667),,male,"14.683333333,74.583333333","14.667,74.3"
Vishwanathbuwa Jadhav,1885-01-01T00:00:00Z,Hupari,Point(74.3994 16.6231),1964-01-01T00:00:00Z,Pune,Point(73.855287 18.519574),,male,"16.6231,74.3994","18.519574,73.855287"
Rajendra Prasad,1884-12-03T00:00:00Z,Ziradei Block,Point(84.248 26.236),1963-02-28T00:00:00Z,Patna,Point(85.141388888 25.61),,male,"26.236,84.248","25.61,85.141388888"
Sulaiman Nadvi,1884-11-22T00:00:00Z,Bihar,Point(85.13 25.37),1953-11-22T00:00:00Z,Pakistan,Point(71.0 30.0),,male,"25.37,85.13","30.0,71.0"
Sulaiman Nadvi,1884-11-22T00:00:00Z,British Raj,Point(88.337777777 22.541111111),1953-11-22T00:00:00Z,Pakistan,Point(71.0 30.0),,male,"22.541111111,88.337777777","30.0,71.0"
Sulaiman Nadvi,1884-11-22T00:00:00Z,"Desna, Bihar",Point(85.63333333 25.23333333),1953-11-22T00:00:00Z,Pakistan,Point(71.0 30.0),,male,"25.23333333,85.63333333","30.0,71.0"
Sulaiman Nadvi,1884-11-22T00:00:00Z,Bihar,Point(85.13 25.37),1953-11-22T00:00:00Z,Karachi,Point(67.01 24.86),,male,"25.37,85.13","24.86,67.01"
Sulaiman Nadvi,1884-11-22T00:00:00Z,British Raj,Point(88.337777777 22.541111111),1953-11-22T00:00:00Z,Karachi,Point(67.01 24.86),,male,"22.541111111,88.337777777","24.86,67.01"
Sulaiman Nadvi,1884-11-22T00:00:00Z,"Desna, Bihar",Point(85.63333333 25.23333333),1953-11-22T00:00:00Z,Karachi,Point(67.01 24.86),,male,"25.23333333,85.63333333","24.86,67.01"
Pandurang Sadashiv Khankhoje,1884-11-07T00:00:00Z,Wardha,Point(78.616666666 20.75),1967-01-18T00:00:00Z,Nagpur,Point(79.080555555 21.149722222),,male,"20.75,78.616666666","21.149722222,79.080555555"
Pandurang Sadashiv Khankhoje,1884-11-07T00:00:00Z,Wardha,Point(78.616666666 20.75),1967-01-22T00:00:00Z,Nagpur,Point(79.080555555 21.149722222),,male,"20.75,78.616666666","21.149722222,79.080555555"
Huilgol Narayana Rao,1884-10-04T00:00:00Z,Gadag district,Point(75.65187 15.49835),1971-07-01T00:00:00Z,Hubballi,Point(75.136175 15.355),,male,"15.49835,75.65187","15.355,75.136175"
Huilgol Narayana Rao,1884-10-04T00:00:00Z,Gadag district,Point(75.75 15.4),1971-07-01T00:00:00Z,Hubballi,Point(75.136175 15.355),,male,"15.4,75.75","15.355,75.136175"
Narendranath Datta,1884-09-21T00:00:00Z,Muradnagar Upazila,Point(90.9325 23.6385),1949-04-06T00:00:00Z,Kolkata,Point(88.37 22.5675),,male,"23.6385,90.9325","22.5675,88.37"
Sudhamoy Pramanick,1884-09-01T00:00:00Z,Santipur,Point(88.43 23.25),1974-10-01T00:00:00Z,Kolkata,Point(88.37 22.5675),,male,"23.25,88.43","22.5675,88.37"
Nawab Mohammad Ismail Khan,1884-08-01T00:00:00Z,Meerut,Point(77.706388888 28.98),1958-06-28T00:00:00Z,Meerut,Point(77.706388888 28.98),,male,"28.98,77.706388888","28.98,77.706388888"
Nawab Mohammad Ismail Khan,1884-08-01T00:00:00Z,Meerut,Point(77.7 28.99),1958-06-28T00:00:00Z,Meerut,Point(77.706388888 28.98),,male,"28.99,77.7","28.98,77.706388888"
Nawab Mohammad Ismail Khan,1884-08-01T00:00:00Z,Meerut,Point(77.706388888 28.98),1958-06-28T00:00:00Z,Meerut,Point(77.7 28.99),,male,"28.98,77.706388888","28.99,77.7"
Nawab Mohammad Ismail Khan,1884-08-01T00:00:00Z,Meerut,Point(77.7 28.99),1958-06-28T00:00:00Z,Meerut,Point(77.7 28.99),,male,"28.99,77.7","28.99,77.7"
Pratul Chandra Ganguli,1884-04-16T00:00:00Z,Narayanganj,Point(90.5 23.616666666),1957-07-05T00:00:00Z,Kolkata,Point(88.37 22.5675),,male,"23.616666666,90.5","22.5675,88.37"
Uma Nehru,1884-03-08T00:00:00Z,Agra,Point(78.02 27.18),1963-08-29T00:00:00Z,Lucknow,Point(80.947 26.847),,female,"27.18,78.02","26.847,80.947"
Bhupal Singh I of Mewar,1884-02-22T00:00:00Z,Udaipur,Point(73.683333333 24.583333333),1955-07-04T00:00:00Z,Udaipur,Point(73.683333333 24.583333333),,male,"24.583333333,73.683333333","24.583333333,73.683333333"
Radha Kumud Mukherjee,1884-01-25T00:00:00Z,Berhampore,Point(88.25 24.1),1963-09-09T00:00:00Z,Kolkata,Point(88.37 22.5675),,male,"24.1,88.25","22.5675,88.37"
Sourindramohan Mukhopadhyay,1884-01-09T00:00:00Z,Ichhapur Defence Estate,Point(88.37 22.81),1966-05-19T00:00:00Z,Kolkata,Point(88.37 22.5675),,male,"22.81,88.37","22.5675,88.37"
Niaz Fatehpuri,1884-01-01T00:00:00Z,Uttar Pradesh,Point(80.91 26.85),1966-05-24T00:00:00Z,Karachi,Point(67.01 24.86),,male,"26.85,80.91","24.86,67.01"
Mohammad Usman of Madras,1884-01-01T00:00:00Z,Thanjavur,Point(79.137806 10.787),1960-01-01T00:00:00Z,Chennai,Point(80.275 13.0825),,male,"10.787,79.137806","13.0825,80.275"
Vithal Palwankar,1884-01-01T00:00:00Z,India,Point(83.0 22.8),1971-11-26T00:00:00Z,Mumbai,Point(72.8775 19.075833333),,male,"22.8,83.0","19.075833333,72.8775"
Iqbal Suhail,1884-01-01T00:00:00Z,Azamgarh,Point(83.19 26.06),1955-11-07T00:00:00Z,Uttar Pradesh,Point(80.91 26.85),,male,"26.06,83.19","26.85,80.91"
Basil Gould,1883-12-29T00:00:00Z,Worcester Park,Point(-0.239 51.3752),1956-12-27T00:00:00Z,Yarmouth,Point(-1.495 50.7048),,male,"51.3752,-0.239","50.7048,-1.495"
Atmananda Krishna Menon,1883-12-08T00:00:00Z,Peringara,Point(76.533333333 9.366666666),1959-05-14T00:00:00Z,Thiruvananthapuram,Point(76.9525 8.4875),,male,"9.366666666,76.533333333","8.4875,76.9525"
Mirza Ismail,1883-10-24T00:00:00Z,Bengaluru,Point(77.5912997 12.9791198),1959-01-08T00:00:00Z,Bengaluru,Point(77.5912997 12.9791198),,male,"12.9791198,77.5912997","12.9791198,77.5912997"
Pandit Kanshi Ram,1883-10-13T00:00:00Z,Ambala,Point(76.7725 30.378611111),1915-03-27T00:00:00Z,Lahore,Point(74.343611111 31.549722222),,male,"30.378611111,76.7725","31.549722222,74.343611111"
Swami Kuvalayananda,1883-08-30T00:00:00Z,Dabhoi,Point(73.417555555 22.129469444),1966-04-18T00:00:00Z,Lonavala,Point(73.407219444 18.748061111),,male,"22.129469444,73.417555555","18.748061111,73.407219444"
Athar-Ali Fysee,1883-08-28T00:00:00Z,Mumbai,Point(72.8775 19.075833333),1963-11-03T00:00:00Z,City of London,Point(-0.093055555 51.515555555),,male,"19.075833333,72.8775","51.515555555,-0.093055555"
Vinayak Damodar Savarkar,1883-05-28T00:00:00Z,Bhagur,Point(73.8334 19.8789),1966-02-26T00:00:00Z,Mumbai,Point(72.8775 19.075833333),,male,"19.8789,73.8334","19.075833333,72.8775"
Alladi Krishnaswamy Iyer,1883-05-14T00:00:00Z,Sri Potti Sri Ramulu Nellore district,Point(79.97 14.43),1953-10-03T00:00:00Z,Chennai,Point(80.275 13.0825),,male,"14.43,79.97","13.0825,80.275"
Anjanibai Malpekar,1883-04-22T00:00:00Z,Goa,Point(74.043333333 15.401944444),1974-08-07T00:00:00Z,Mumbai,Point(72.8775 19.075833333),,female,"15.401944444,74.043333333","19.075833333,72.8775"
Sohanlal Pathak,1883-01-07T00:00:00Z,Amritsar district,Point(74.983333333 31.583333333),1916-02-10T00:00:00Z,Mandalay,Point(96.08359 21.97473),,male,"31.583333333,74.983333333","21.97473,96.08359"
Sohanlal Pathak,1883-01-07T00:00:00Z,Amritsar district,Point(74.983333333 31.583333333),1916-02-10T00:00:00Z,Mandalay,Point(96.084444444 21.983055555),,male,"31.583333333,74.983333333","21.983055555,96.084444444"
Nandalal Bose,1882-12-03T00:00:00Z,Tarapur,Point(86.47 25.38),1966-04-16T00:00:00Z,Santiniketan,Point(87.6852 23.6776),,male,"25.38,86.47","23.6776,87.6852"
Chinnaswami Rajam,1882-11-28T00:00:00Z,Swamimalai,Point(79.33333333 10.95),1955-07-21T00:00:00Z,Chennai,Point(80.275 13.0825),,male,"10.95,79.33333333","13.0825,80.275"
Nrusingprasad Kalidas Bhatt,1882-11-11T00:00:00Z,Pachchhegam,Point(71.851137 21.918363),1961-12-12T00:00:00Z,Bhavnagar,Point(72.136944444 21.765),,male,"21.918363,71.851137","21.765,72.136944444"
Nrusingprasad Kalidas Bhatt,1882-11-11T00:00:00Z,Pachchhegam,Point(71.851137 21.918363),1961-12-31T00:00:00Z,Bhavnagar,Point(72.136944444 21.765),,male,"21.918363,71.851137","21.765,72.136944444"
Mufti Amjad Ali Aazmi,1882-11-01T00:00:00Z,Ghosi,Point(83.54 26.11),1948-09-06T00:00:00Z,Mumbai,Point(72.8775 19.075833333),,male,"26.11,83.54","19.075833333,72.8775"
C. R. Narayan Rao,1882-08-15T00:00:00Z,coimbatore,Point(76.963333333 11.000833333),1960-01-02T00:00:00Z,Bengaluru,Point(77.5912997 12.9791198),,male,"11.000833333,76.963333333","12.9791198,77.5912997"
Purushottam Das Tandon,1882-08-01T00:00:00Z,Prayagraj,Point(81.85 25.45),1962-07-01T00:00:00Z,Prayagraj,Point(81.85 25.45),,male,"25.45,81.85","25.45,81.85"
Bidhan Chandra Roy,1882-07-01T00:00:00Z,Bankipore,Point(85.129127777 25.611677777),1962-07-01T00:00:00Z,Kolkata,Point(88.37 22.5675),,male,"25.611677777,85.129127777","22.5675,88.37"
Sharda Mehta,1882-06-26T00:00:00Z,Ahmedabad,Point(72.579722222 23.021944444),1970-01-01T00:00:00Z,Vallabh Vidyanagar,Point(72.55 22.33),,female,"23.021944444,72.579722222","22.33,72.55"
Sharda Mehta,1882-06-26T00:00:00Z,Ahmedabad,Point(72.579722222 23.021944444),1970-11-13T00:00:00Z,Vallabh Vidyanagar,Point(72.55 22.33),,female,"23.021944444,72.579722222","22.33,72.55"
Seemab Akbarabadi,1882-06-05T00:00:00Z,Agra,Point(78.02 27.18),1951-01-21T00:00:00Z,Karachi,Point(67.01 24.86),,male,"27.18,78.02","24.86,67.01"
Seemab Akbarabadi,1882-06-05T00:00:00Z,Agra,Point(78.02 27.18),1951-01-31T00:00:00Z,Karachi,Point(67.01 24.86),,male,"27.18,78.02","24.86,67.01"
Kanniah Yogi,1882-05-29T00:00:00Z,coimbatore,Point(76.963333333 11.000833333),1990-12-02T00:00:00Z,Chennai,Point(80.275 13.0825),,male,"11.000833333,76.963333333","13.0825,80.275"
Naresh Chandra Sengupta,1882-05-17T00:00:00Z,Bogura,Point(89.366666666 24.85),1964-09-17T00:00:00Z,Kolkata,Point(88.37 22.5675),,male,"24.85,89.366666666","22.5675,88.37"
Mahdi Hasan Shahjahanpuri,1882-05-02T00:00:00Z,Shahjahanpur,Point(79.908611111 27.8775),1976-04-28T00:00:00Z,Shahjahanpur,Point(79.908611111 27.8775),,male,"27.8775,79.908611111","27.8775,79.908611111"
Nalini Ranjan Sarkar,1882-02-11T00:00:00Z,Mymensingh,Point(90.416666666 24.75),1953-01-25T00:00:00Z,Kolkata,Point(88.37 22.5675),,male,"24.75,90.416666666","22.5675,88.37"
Aslam Jairajpuri,1882-01-27T00:00:00Z,Jairajpur,Point(83.18 26.182),1955-12-28T00:00:00Z,Delhi,Point(77.216666666 28.666666666),,male,"26.182,83.18","28.666666666,77.216666666"
Abraham Barak Salem,1882-01-01T00:00:00Z,Kochi,Point(76.283333333 9.966666666),1967-01-01T00:00:00Z,Kochi,Point(76.283333333 9.966666666),,male,"9.966666666,76.283333333","9.966666666,76.283333333"
Ram Nath Chopra,1882-01-01T00:00:00Z,Gujranwala,Point(74.183333333 32.15),1973-06-13T00:00:00Z,Srinagar,Point(74.806111111 34.091111111),,male,"32.15,74.183333333","34.091111111,74.806111111"
Izaz Ali Amrohi,1882-01-01T00:00:00Z,Amroha,Point(78.4675 28.9044),1955-01-01T00:00:00Z,Deoband,Point(77.68 29.7),,male,"28.9044,78.4675","29.7,77.68"
Samarendra Maulik,1881-12-25T00:00:00Z,Tamluk,Point(87.916666666 22.3),1950-07-09T00:00:00Z,Chelsea,Point(-0.1684 51.4875),,male,"22.3,87.916666666","51.4875,-0.1684"
Balijepalli Lakshmikantham,1881-12-23T00:00:00Z,Bapatla,Point(80.468 15.905),1953-06-30T00:00:00Z,Srikalahasti,Point(79.7 13.75),,male,"15.905,80.468","13.75,79.7"
M. S. Commissariat,1881-12-11T00:00:00Z,Mumbai,Point(72.8775 19.075833333),1972-05-25T00:00:00Z,Mumbai,Point(72.8775 19.075833333),,male,"19.075833333,72.8775","19.075833333,72.8775"
Nathuram Premi,1881-11-26T00:00:00Z,Deori,Point(79.02 23.4),1960-01-30T00:00:00Z,Mumbai,Point(72.8775 19.075833333),,male,"23.4,79.02","19.075833333,72.8775"
Ardeshar Khabardar,1881-11-06T00:00:00Z,Daman,Point(72.834022222 20.416938888),1953-07-30T00:00:00Z,Chennai,Point(80.275 13.0825),,male,"20.416938888,72.834022222","13.0825,80.275"
Dossibai Patell,1881-10-16T00:00:00Z,Mumbai,Point(72.8775 19.075833333),1960-02-04T00:00:00Z,Mumbai,Point(72.8775 19.075833333),,female,"19.075833333,72.8775","19.075833333,72.8775"
